id,category
16928,Reception Staff Interaction
16929,Follow-Up and Continuity of Care
16930,Patient-Doctor Communication
16931,Follow-Up and Continuity of Care
16932,Patient-Doctor Communication
16933,Follow-Up and Continuity of Care
16934,Overall Patient Satisfaction
16935,Follow-Up and Continuity of Care
16936,Medical Staff Competence
16937,Patient Empowerment and Support
16938,Referral Efficiency
16939,Medical Staff Competence
16940,Patient-Doctor Communication
16941,Patient-Doctor Communication
16942,Patient Empowerment and Support
16943,Reception Staff Interaction
16944,Overall Patient Satisfaction
16945,Overall Patient Satisfaction
16946,Follow-Up and Continuity of Care
16947,Telephone Service
16948,Reception Staff Interaction
16949,Vaccinations
16950,Doctor Consultations
16951,Patient-Doctor Communication
16952,Telephone Service
16953,Patient-Doctor Communication
16954,Patient-Doctor Communication
16955,Test Results
16956,Appointment Accessibility
16957,Patient-Doctor Communication
16958,Reception Staff Interaction
16959,Reception Staff Interaction
16960,Reception Staff Interaction
16961,Patient Empowerment and Support
16962,Reception Staff Interaction
16963,Overall Patient Satisfaction
16964,Patient-Doctor Communication
16965,Telephone Service
16966,Follow-Up and Continuity of Care
16967,Medical Staff Competence
16968,Patient-Doctor Communication
16969,Patient Empowerment and Support
16970,Follow-Up and Continuity of Care
16971,Medical Staff Competence
16972,Patient-Doctor Communication
16973,Patient Safety
16974,Vaccinations
16975,Overall Patient Satisfaction
16976,Overall Patient Satisfaction
16977,Health Outcome Satisfaction
16978,Overall Patient Satisfaction
16979,Reception Staff Interaction
16980,Mental Health Support
16981,Reception Staff Interaction
16982,Reception Staff Interaction
16983,Patient-Doctor Communication
16984,Overall Patient Satisfaction
16985,Medical Staff Competence
16986,Reception Staff Interaction
16987,Telephone Service
16988,Reception Staff Interaction
16989,Reception Staff Interaction
16990,Appointment Accessibility
16991,Patient-Doctor Communication
16992,Patient-Doctor Communication
16993,Telephone Service
16994,Patient-Doctor Communication
16995,Reception Staff Interaction
16996,Patient-Doctor Communication
16997,Reception Staff Interaction
16998,Online Services & Digital Health
16999,Reception Staff Interaction
17000,Patient-Doctor Communication
17001,Reception Staff Interaction
17002,Telephone Service
17003,Reception Staff Interaction
17004,Reception Staff Interaction
17005,Patient-Doctor Communication
17006,Reception Staff Interaction
17007,Reception Staff Interaction
17008,Reception Staff Interaction
17009,Reception Staff Interaction
17010,Reception Staff Interaction
17011,Reception Staff Interaction
17012,Reception Staff Interaction
17013,Reception Staff Interaction
17014,Reception Staff Interaction
17015,Reception Staff Interaction
17016,Vaccinations
17017,Reception Staff Interaction
17018,Patient-Doctor Communication
17019,Patient-Doctor Communication
17020,Test Results
17021,Follow-Up and Continuity of Care
17022,Patient-Doctor Communication
17023,Medical Staff Competence
17024,Reception Staff Interaction
17025,Patient-Doctor Communication
17026,Reception Staff Interaction
17027,Test Results
17028,Overall Patient Satisfaction
17029,Follow-Up and Continuity of Care
17030,Telephone Service
17031,Reception Staff Interaction
17032,Patient Empowerment and Support
17033,Reception Staff Interaction
17034,Reception Staff Interaction
17035,Reception Staff Interaction
17036,Telephone Service
17037,Patient-Doctor Communication
17038,Reception Staff Interaction
17039,Telephone Service
17040,Reception Staff Interaction
17041,Patient-Doctor Communication
17042,Reception Staff Interaction
17043,Reception Staff Interaction
17044,Patient-Doctor Communication
17045,Follow-Up and Continuity of Care
17046,Follow-Up and Continuity of Care
17047,Medical Staff Competence
17048,Reception Staff Interaction
17049,Reception Staff Interaction
17050,Reception Staff Interaction
17051,Follow-Up and Continuity of Care
17052,Reception Staff Interaction
17053,Medical Staff Competence
17054,Vaccinations
17055,Patient-Doctor Communication
17056,Patient Empowerment and Support
17057,Patient-Doctor Communication
17058,Patient-Doctor Communication
17059,Appointment Accessibility
17060,Telephone Service
17061,Patient Participation Group
17062,Telephone Service
17063,Telephone Service
17064,Doctor Consultations
17065,Telephone Service
17066,Telephone Service
17067,Mental Health Support
17068,Reception Staff Interaction
17069,Telephone Service
17070,Telephone Service
17071,Test Results
17072,Mental Health Support
17073,Reception Staff Interaction
17074,Telephone Service
17075,Test Results
17076,Telephone Service
17077,Reception Staff Interaction
17078,Reception Staff Interaction
17079,Patient Empowerment and Support
17080,Patient-Doctor Communication
17081,Health Outcome Satisfaction
17082,Follow-Up and Continuity of Care
17083,Reception Staff Interaction
17084,Reception Staff Interaction
17085,Reception Staff Interaction
17086,Overall Patient Satisfaction
17087,Reception Staff Interaction
17088,Patient-Doctor Communication
17089,Follow-Up and Continuity of Care
17090,Patient-Doctor Communication
17091,Follow-Up and Continuity of Care
17092,Medical Staff Competence
17093,Patient-Doctor Communication
17094,Referral Efficiency
17095,Health Outcome Satisfaction
17096,Medical Staff Competence
17097,Doctor Consultations
17098,Patient-Doctor Communication
17099,Patient-Doctor Communication
17100,Overall Patient Satisfaction
17101,Overall Patient Satisfaction
17102,Follow-Up and Continuity of Care
17103,Patient-Doctor Communication
17104,Appointment Accessibility
17105,Overall Patient Satisfaction
17106,Patient-Doctor Communication
17107,Follow-Up and Continuity of Care
17108,Overall Patient Satisfaction
17109,Reception Staff Interaction
17110,Patient Empowerment and Support
17111,Overall Patient Satisfaction
17112,Overall Patient Satisfaction
17113,Health Outcome Satisfaction
17114,Medical Staff Competence
17115,Reception Staff Interaction
17116,Telephone Service
17117,Patient-Doctor Communication
17118,Patient-Doctor Communication
17119,Prescription and Medication Management
17120,Medical Staff Competence
17121,Follow-Up and Continuity of Care
17122,Patient Empowerment and Support
17123,Reception Staff Interaction
17124,Patient-Doctor Communication
17125,Blood Test Results & Imaging
17126,Reception Staff Interaction
17127,Appointment Accessibility
17128,Overall Patient Satisfaction
17129,Follow-Up and Continuity of Care
17130,Overall Patient Satisfaction
17131,Patient-Doctor Communication
17132,Overall Patient Satisfaction
17133,Telephone Service
17134,Medical Staff Competence
17135,Mental Health Support
17136,Telephone Service
17137,Reception Staff Interaction
17138,Follow-Up and Continuity of Care
17139,Overall Patient Satisfaction
17140,Patient Empowerment and Support
17141,Follow-Up and Continuity of Care
17142,Medical Staff Competence
17143,Weekend Service Availability
17144,Patient-Doctor Communication
17145,Medical Staff Competence
17146,Follow-Up and Continuity of Care
17147,Patient-Doctor Communication
17148,Overall Patient Satisfaction
17149,Reception Staff Interaction
17150,Medical Staff Competence
17151,Medical Staff Competence
17152,Patient-Doctor Communication
17153,Home Visits
17154,Test Results
17155,Medical Staff Competence
17156,Reception Staff Interaction
17157,Reception Staff Interaction
17158,Telephone Service
17159,Medical Staff Competence
17160,Health Outcome Satisfaction
17161,Reception Staff Interaction
17162,Vaccinations
17163,Patient-Doctor Communication
17164,Telephone Service
17165,Telephone Service
17166,Telephone Service
17167,Reception Staff Interaction
17168,Test Results
17169,Prescription and Medication Management
17170,Reception Staff Interaction
17171,Prescription and Medication Management
17172,Reception Staff Interaction
17173,Patient-Doctor Communication
17174,Follow-Up and Continuity of Care
17175,Reception Staff Interaction
17176,Patient-Doctor Communication
17177,Reception Staff Interaction
17178,Vaccinations
17179,Health Outcome Satisfaction
17180,Prescription and Medication Management
17181,Appointment Accessibility
17182,Patient Empowerment and Support
17183,Mental Health Support
17184,Follow-Up and Continuity of Care
17185,Reception Staff Interaction
17186,Telephone Service
17187,Overall Patient Satisfaction
17188,Medical Staff Competence
17189,Overall Patient Satisfaction
17190,Reception Staff Interaction
17191,Patient-Doctor Communication
17192,Waiting Room Comfort
17193,Follow-Up and Continuity of Care
17194,Medical Staff Competence
17195,Follow-Up and Continuity of Care
17196,Overall Patient Satisfaction
17197,Patient Empowerment and Support
17198,Test Results
17199,Overall Patient Satisfaction
17200,Patient-Doctor Communication
17201,Follow-Up and Continuity of Care
17202,Overall Patient Satisfaction
17203,Patient-Doctor Communication
17204,Follow-Up and Continuity of Care
17205,Doctor Consultations
17206,Reception Staff Interaction
17207,Overall Patient Satisfaction
17208,Medical Staff Competence
17209,Patient-Doctor Communication
17210,Reception Staff Interaction
17211,Health Outcome Satisfaction
17212,Health Outcome Satisfaction
17213,Appointment Accessibility
17214,Patient-Doctor Communication
17215,Reception Staff Interaction
17216,Patient Empowerment and Support
17217,Prescription and Medication Management
17218,Medical Staff Competence
17219,Prescription and Medication Management
17220,Test Results
17221,Telephone Service
17222,Follow-Up and Continuity of Care
17223,Patient-Doctor Communication
17224,Patient-Doctor Communication
17225,Reception Staff Interaction
17226,Patient-Doctor Communication
17227,Prescription and Medication Management
17228,Telephone Service
17229,Reception Staff Interaction
17230,Telephone Service
17231,Doctor Consultations
17232,Appointment Accessibility
17233,Reception Staff Interaction
17234,Prescription and Medication Management
17235,Reception Staff Interaction
17236,Patient-Doctor Communication
17237,Telephone Service
17238,Reception Staff Interaction
17239,Medical Staff Competence
17240,Reception Staff Interaction
17241,Vaccinations
17242,Patient Participation Group
17243,Medical Staff Competence
17244,Patient-Doctor Communication
17245,Doctor Consultations
17246,Telephone Service
17247,Prescription and Medication Management
17248,Telephone Service
17249,Patient-Doctor Communication
17250,Telephone Service
17251,Telephone Service
17252,Telephone Service
17253,Telephone Service
17254,Telephone Service
17255,Telephone Service
17256,Reception Staff Interaction
